origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"147","15",0.3572111,240.2559270,2.9353627,243.5485008
"147","2",0.3572111,1308.4728621,2.3642810,1311.1943541
"148","1",3.2885169,1315.3047121,2.4901629,1321.0833919
"148","3",3.2885169,1028.4766149,3.4647261,1035.2298579
"148","16",3.2885169,1672.6848352,2.6653095,1678.6386615
"148","4",3.2885169,1700.9940707,0.4822301,1704.7648177
"148","10",3.2885169,1763.0197473,2.9794628,1769.2877270
"148","9",3.2885169,2735.5154761,2.8057399,2741.6097328
"148","12",3.2885169,2735.5154761,2.8057399,2741.6097328
"148","6",3.2885169,1222.7450466,0.6805221,1226.7140856
"148","8",3.2885169,1426.9239625,3.8251580,1434.0376374
"148","5",3.2885169,1833.6315890,5.3872645,1842.3073704
"148","7",3.2885169,1511.5525389,1.3512963,1516.1923521
"148","15",3.2885169,266.0519643,2.9353627,272.2758438
"148","2",3.2885169,1413.6573888,2.3642810,1419.3101866
"149","1",4.6564817,1360.3381862,2.4901629,1367.4848308
"149","3",4.6564817,1187.6091658,3.4647261,1195.7303735
"149","16",4.6564817,1717.7183093,2.6653095,1725.0401005
"149","4",4.6564817,1858.7849447,0.4822301,1863.9236565
"149","10",4.6564817,1920.8106213,2.9794628,1928.4465657
"149","9",4.6564817,2894.4306656,2.8057399,2901.8928871
"149","12",4.6564817,2894.4306656,2.8057399,2901.8928871
"149","6",4.6564817,1250.7213697,0.6805221,1256.0583735
"149","8",4.6564817,1425.5237340,3.8251580,1434.0053736
"149","5",4.6564817,1992.5467785,5.3872645,2002.5905247
"149","7",4.6564817,1669.3574018,1.3512963,1675.3651798
"149","15",4.6564817,294.0282874,2.9353627,301.6201317
"149","2",4.6564817,1458.6908629,2.3642810,1465.7116255
"150","1",1.8941064,1475.3347408,2.4901629,1479.7190101
"150","3",1.8941064,1305.9469611,3.4647261,1311.3057936
"150","16",1.8941064,1825.5527850,2.6653095,1830.1122010
"150","4",1.8941064,1977.1227400,0.4822301,1979.4990766
"150","10",1.8941064,2039.1484166,2.9794628,2044.0219859
"150","9",1.8941064,3012.7684610,2.8057399,3017.4683073
"150","12",1.8941064,3012.7684610,2.8057399,3017.4683073
"150","6",1.8941064,1256.0336078,0.6805221,1258.6082364
"150","8",1.8941064,1423.9810122,3.8251580,1429.7002766
"150","5",1.8941064,2110.8845739,5.3872645,2118.1659448
"150","7",1.8941064,1787.6951972,1.3512963,1790.9405999
"150","15",1.8941064,360.0806939,2.9353627,364.9101631
"150","2",1.8941064,1554.4551192,2.3642810,1558.7135066
"158","1",11.0285642,1701.1631398,2.4901629,1714.6818670
"158","3",11.0285642,1577.1132582,3.4647261,1591.6065485
"158","16",11.0285642,1613.6947746,2.6653095,1627.3886483
"158","4",11.0285642,873.9757937,0.4822301,885.4865881
"158","10",11.0285642,989.2717724,2.9794628,1003.2797995
"158","9",11.0285642,713.5629935,2.8057399,727.3972976
"158","12",11.0285642,713.5629935,2.8057399,727.3972976
"158","6",11.0285642,1980.4679408,0.6805221,1992.1770272
"158","8",11.0285642,2092.3225473,3.8251580,2107.1762695
"158","5",11.0285642,670.5652682,5.3872645,686.9810969
"158","7",11.0285642,991.3268477,1.3512963,1003.7067083
"158","15",11.0285642,2493.0281021,2.9353627,2506.9920290
"158","2",11.0285642,1746.3630100,2.3642810,1759.7558552
"159","1",2.9051237,1598.6301862,2.4901629,1604.0254729
"159","3",2.9051237,1474.5803046,3.4647261,1480.9501544
"159","16",2.9051237,1541.0001783,2.6653095,1546.5706115
"159","4",2.9051237,771.4428401,0.4822301,774.8301939
"159","10",2.9051237,886.7388188,2.9794628,892.6234053
"159","9",2.9051237,808.7043426,2.8057399,814.4152062
"159","12",2.9051237,808.7043426,2.8057399,814.4152062
"159","6",2.9051237,1877.9349871,0.6805221,1881.5206330
"159","8",2.9051237,1989.7895936,3.8251580,1996.5198753
"159","5",2.9051237,568.0323145,5.3872645,576.3247028
"159","7",2.9051237,888.7938941,1.3512963,893.0503141
"159","15",2.9051237,2390.4951484,2.9353627,2396.3356348
"159","2",2.9051237,1643.8300564,2.3642810,1649.0994611
"160","1",2.6199091,1494.3382637,2.4901629,1499.4483358
"160","3",2.6199091,1365.5530322,3.4647261,1371.6376673
"160","16",2.6199091,1436.7082558,2.6653095,1441.9934744
"160","4",2.6199091,667.1509176,0.4822301,670.2530568
"160","10",2.6199091,782.4468963,2.9794628,788.0462682
"160","9",2.6199091,818.8629711,2.8057399,824.2886200
"160","12",2.6199091,818.8629711,2.8057399,824.2886200
"160","6",2.6199091,1773.6430647,0.6805221,1776.9434959
"160","8",2.6199091,1885.4976712,3.8251580,1891.9427382
"160","5",2.6199091,459.0050421,5.3872645,467.0122157
"160","7",2.6199091,779.7666217,1.3512963,783.7378271
"160","15",2.6199091,2281.4678760,2.9353627,2287.0231478
"160","2",2.6199091,1539.5381339,2.3642810,1544.5223240
"161","1",3.9263152,1384.4661977,2.4901629,1390.8826758
"161","3",3.9263152,1254.2802948,3.4647261,1261.6713361
"161","16",3.9263152,1349.8583101,2.6653095,1356.4499348
"161","4",3.9263152,570.1042230,0.4822301,574.5127683
"161","10",3.9263152,695.5784181,2.9794628,702.4841961
"161","9",3.9263152,840.8147560,2.8057399,847.5468111
"161","12",3.9263152,840.8147560,2.8057399,847.5468111
"161","6",3.9263152,1663.7709987,0.6805221,1668.3778360
"161","8",3.9263152,1775.6256052,3.8251580,1783.3770783
"161","5",3.9263152,347.7323048,5.3872645,357.0458844
"161","7",3.9263152,668.4938843,1.3512963,673.7714958
"161","15",3.9263152,2170.1951387,2.9353627,2177.0568165
"161","2",3.9263152,1429.6660679,2.3642810,1435.9566641
"162","1",1.7753178,1268.4688005,2.4901629,1272.7342812
"162","3",1.7753178,1141.3768480,3.4647261,1146.6168919
"162","16",1.7753178,1270.2768543,2.6653095,1274.7174816
"162","4",1.7753178,466.0200263,0.4822301,468.2775742
"162","10",1.7753178,620.3261516,2.9794628,625.0809322
"162","9",1.7753178,902.2778304,2.8057399,906.8588881
"162","12",1.7753178,902.2778304,2.8057399,906.8588881
"162","6",1.7753178,1547.7736014,0.6805221,1550.2294414
"162","8",1.7753178,1659.6282079,3.8251580,1665.2286837
"162","5",1.7753178,248.5703378,5.3872645,255.7329201
"162","7",1.7753178,552.4964870,1.3512963,555.6231012
"162","15",1.7753178,2057.2916919,2.9353627,2062.0023723
"162","2",1.7753178,1313.6686707,2.3642810,1317.8082695
"163","1",2.3059215,1139.2960389,2.4901629,1144.0921234
"163","3",2.3059215,1011.0737462,3.4647261,1016.8443938
"163","16",2.3059215,1170.1782708,2.6653095,1175.1495018
"163","4",2.3059215,374.3385784,0.4822301,377.1267301
"163","10",2.3059215,520.2275681,2.9794628,525.5129524
"163","9",2.3059215,970.4182542,2.8057399,975.5299156
"163","12",2.3059215,970.4182542,2.8057399,975.5299156
"163","6",2.3059215,1418.6008399,0.6805221,1421.5872835
"163","8",2.3059215,1530.4554464,3.8251580,1536.5865259
"163","5",2.3059215,164.1561237,5.3872645,171.8493097
"163","7",2.3059215,423.3237255,1.3512963,426.9809433
"163","15",2.3059215,1926.9885900,2.9353627,1932.2298742
"163","2",2.3059215,1184.4959091,2.3642810,1189.1661116
"164","1",0.8783254,1043.2605048,2.4901629,1046.6289931
"164","3",0.8783254,916.1530633,3.4647261,920.4961148
"164","16",0.8783254,1076.5732521,2.6653095,1080.1168869
"164","4",0.8783254,317.3416063,0.4822301,318.7021618
"164","10",0.8783254,439.2301993,2.9794628,443.0879874
"164","9",0.8783254,1040.9524416,2.8057399,1044.6365069
"164","12",0.8783254,1040.9524416,2.8057399,1044.6365069
"164","6",0.8783254,1322.5653057,0.6805221,1324.1241532
"164","8",0.8783254,1434.4199122,3.8251580,1439.1233956
"164","5",0.8783254,147.7099803,5.3872645,153.9755702
"164","7",0.8783254,327.2881914,1.3512963,329.5178130
"164","15",0.8783254,1832.0679072,2.9353627,1835.8815952
"164","2",0.8783254,1088.4603750,2.3642810,1091.7029813
"165","1",0.2129551,920.0239809,2.4901629,922.7270989
"165","3",0.2129551,777.4277913,3.4647261,781.1054724
"165","16",0.2129551,971.6184290,2.6653095,974.4966936
"165","4",0.2129551,278.9964395,0.4822301,279.6916248
"165","10",0.2129551,400.8850325,2.9794628,404.0774504
"165","9",0.2129551,1136.3233665,2.8057399,1139.3420615
"165","12",0.2129551,1136.3233665,2.8057399,1139.3420615
"165","6",0.2129551,1199.3287818,0.6805221,1200.2222591
"165","8",0.2129551,1311.1833883,3.8251580,1315.2215014
"165","5",0.2129551,252.8309551,5.3872645,258.4311747
"165","7",0.2129551,204.0516675,1.3512963,205.6159189
"165","15",0.2129551,1692.7979223,2.9353627,1695.9462401
"165","2",0.2129551,965.2238511,2.3642810,967.8010872
"166","1",0.3781388,816.5211241,2.4901629,819.3894258
"166","3",0.3781388,649.9928349,3.4647261,653.8356998
"166","16",0.3781388,898.0989860,2.6653095,901.1424343
"166","4",0.3781388,297.5111268,0.4822301,298.3714957
"166","10",0.3781388,411.7314497,2.9794628,415.0890513
"166","9",0.3781388,1236.3775762,2.8057399,1239.5614549
"166","12",0.3781388,1236.3775762,2.8057399,1239.5614549
"166","6",0.3781388,1095.8259250,0.6805221,1096.8845860
"166","8",0.3781388,1207.6805315,3.8251580,1211.8838283
"166","5",0.3781388,334.4936891,5.3872645,340.2590924
"166","7",0.3781388,119.6904963,1.3512963,121.4199314
"166","15",0.3781388,1564.7361827,2.9353627,1568.0496841
"166","2",0.3781388,861.7209943,2.3642810,864.4634141
"167","1",4.6472131,750.4222272,2.4901629,757.5596033
"167","3",4.6472131,533.1483950,3.4647261,541.2603342
"167","16",4.6472131,855.1696934,2.6653095,862.4822160
"167","4",4.6472131,394.5185755,0.4822301,399.6480188
"167","10",4.6472131,481.6332634,2.9794628,489.2599393
"167","9",4.6472131,1347.3604817,2.8057399,1354.8134347
"167","12",4.6472131,1347.3604817,2.8057399,1354.8134347
"167","6",4.6472131,1029.7270282,0.6805221,1035.0547634
"167","8",4.6472131,1141.5816347,3.8251580,1150.0540058
"167","5",4.6472131,445.4765946,5.3872645,455.5110723
"167","7",4.6472131,150.7737083,1.3512963,156.7722178
"167","15",4.6472131,1447.6953517,2.9353627,1455.2779275
"167","2",4.6472131,795.6220974,2.3642810,802.6335915
"168","1",1.3597956,735.9706400,2.4901629,739.8205985
"168","3",1.3597956,436.9882523,3.4647261,441.8127740
"168","16",1.3597956,891.3610720,2.6653095,895.3861770
"168","4",1.3597956,457.3791738,0.4822301,459.2211995
"168","10",1.3597956,532.7087240,2.9794628,537.0479824
"168","9",1.3597956,1470.2933302,2.8057399,1474.4588656
"168","12",1.3597956,1470.2933302,2.8057399,1474.4588656
"168","6",1.3597956,980.2003064,0.6805221,982.2406242
"168","8",1.3597956,1123.6008669,3.8251580,1128.7858205
"168","5",1.3597956,568.4094431,5.3872645,575.1565032
"168","7",1.3597956,248.4512949,1.3512963,251.1623868
"168","15",1.3597956,1343.1752815,2.9353627,1347.4704398
"168","2",1.3597956,780.6284627,2.3642810,784.3525392
"169","1",0.9595686,721.8547929,2.4901629,725.3045244
"169","3",0.9595686,390.4724097,3.4647261,394.8967043
"169","16",0.9595686,928.0484332,2.6653095,931.6733113
"169","4",0.9595686,536.3260593,0.4822301,537.7678580
"169","10",0.9595686,598.3517359,2.9794628,602.2907673
"169","9",0.9595686,1573.3900415,2.8057399,1577.1553499
"169","12",0.9595686,1573.3900415,2.8057399,1577.1553499
"169","6",0.9595686,874.5320782,0.6805221,876.1721690
"169","8",0.9595686,1109.0983540,3.8251580,1113.8830806
"169","5",0.9595686,679.1610339,5.3872645,685.5078670
"169","7",0.9595686,351.3531000,1.3512963,353.6639649
"169","15",0.9595686,1234.6336756,2.9353627,1238.5286068
"169","2",0.9595686,766.5126156,2.3642810,769.8364651
"170","1",13.2436305,718.9428110,2.4901629,734.6766044
"170","3",13.2436305,395.4213695,3.4647261,412.1297261
"170","16",13.2436305,937.4345131,2.6653095,953.3434531
"170","4",13.2436305,645.9449884,0.4822301,659.6708490
"170","10",13.2436305,689.1180507,2.9794628,705.3411440
"170","9",13.2436305,1683.0089706,2.8057399,1699.0583410
"170","12",13.2436305,1683.0089706,2.8057399,1699.0583410
"170","6",13.2436305,825.5428079,0.6805221,839.4669606
"170","8",13.2436305,1070.4604004,3.8251580,1087.5291888
"170","5",13.2436305,808.9642915,5.3872645,827.5951865
"170","7",13.2436305,481.1563576,1.3512963,495.7512844
"170","15",13.2436305,1133.6447084,2.9353627,1149.8237016
"170","2",13.2436305,763.6006336,2.3642810,779.2085451
"171","1",12.4628161,703.1237500,2.4901629,718.0767291
"171","3",12.4628161,357.7475897,3.4647261,373.6751319
"171","16",12.4628161,984.9615659,2.6653095,1000.0896915
"171","4",12.4628161,782.2816204,0.4822301,795.2266666
"171","10",12.4628161,825.4546827,2.9794628,840.8969616
"171","9",12.4628161,1819.3456026,2.8057399,1834.6141585
"171","12",12.4628161,1819.3456026,2.8057399,1834.6141585
"171","6",12.4628161,723.7243819,0.6805221,736.8677202
"171","8",12.4628161,968.6419744,3.8251580,984.9299485
"171","5",12.4628161,945.3009234,5.3872645,963.1510041
"171","7",12.4628161,617.4929895,1.3512963,631.3071019
"171","15",12.4628161,1018.8244691,2.9353627,1034.2226479
"171","2",12.4628161,751.7888807,2.3642810,766.6159777
"172","1",1.5524713,768.6166064,2.4901629,772.6592407
"172","3",1.5524713,444.9378689,3.4647261,449.9550663
"172","16",1.5524713,1050.4544223,2.6653095,1054.6722031
"172","4",1.5524713,869.4718996,0.4822301,871.5066010
"172","10",1.5524713,912.6449619,2.9794628,917.1768960
"172","9",1.5524713,1906.5358817,2.8057399,1910.8940929
"172","12",1.5524713,1906.5358817,2.8057399,1910.8940929
"172","6",1.5524713,789.2172383,0.6805221,791.4502318
"172","8",1.5524713,1034.1348308,3.8251580,1039.5124601
"172","5",1.5524713,1032.4912026,5.3872645,1039.4309384
"172","7",1.5524713,704.6832687,1.3512963,707.5870363
"172","15",1.5524713,910.1177973,2.9353627,914.6056313
"172","2",1.5524713,817.2817370,2.3642810,821.1984893
"173","1",3.6903116,831.9463480,2.4901629,838.1268226
"173","3",3.6903116,557.3517531,3.4647261,564.5067908
"173","16",3.6903116,1141.4018838,2.6653095,1147.7575049
"173","4",3.6903116,981.8857837,0.4822301,986.0583255
"173","10",3.6903116,1025.0588460,2.9794628,1031.7286204
"173","9",3.6903116,2018.9497659,2.8057399,2025.4458174
"173","12",3.6903116,2018.9497659,2.8057399,2025.4458174
"173","6",3.6903116,852.3492788,0.6805221,856.7201125
"173","8",3.6903116,1097.2668712,3.8251580,1104.7823408
"173","5",3.6903116,1144.9050868,5.3872645,1153.9826629
"173","7",3.6903116,817.0971529,1.3512963,822.1387608
"173","15",3.6903116,836.2328181,2.9353627,842.8584924
"173","2",3.6903116,908.2291986,2.3642810,914.2837911
"174","1",0.8531201,775.6700746,2.4901629,779.0133576
"174","3",0.8531201,601.3229887,3.4647261,605.6408349
"174","16",0.8531201,1133.0501976,2.6653095,1136.5686273
"174","4",0.8531201,1112.1474303,0.4822301,1113.4827806
"174","10",0.8531201,1155.3204926,2.9794628,1159.1530755
"174","9",0.8531201,2149.2114125,2.8057399,2152.8702725
"174","12",0.8531201,2149.2114125,2.8057399,2152.8702725
"174","6",0.8531201,728.3692190,0.6805221,729.9028613
"174","8",0.8531201,977.7790230,3.8251580,982.4573011
"174","5",0.8531201,1275.1667334,5.3872645,1281.4071180
"174","7",0.8531201,947.3587994,1.3512963,949.5632159
"174","15",0.8531201,700.3096064,2.9353627,704.0980892
"174","2",0.8531201,874.0227512,2.3642810,877.2401523
"175","1",0.5445116,838.7283199,2.4901629,841.7629944
"175","3",0.5445116,753.3984302,3.4647261,757.4076679
"175","16",0.5445116,1196.1084429,2.6653095,1199.3182641
"175","4",0.5445116,1259.4743464,0.4822301,1260.5010882
"175","10",0.5445116,1302.6474087,2.9794628,1306.1713831
"175","9",0.5445116,2296.5383286,2.8057399,2299.8885801
"175","12",0.5445116,2296.5383286,2.8057399,2299.8885801
"175","6",0.5445116,791.4274643,0.6805221,792.6524981
"175","8",0.5445116,1040.8372683,3.8251580,1045.2069379
"175","5",0.5445116,1422.4936495,5.3872645,1428.4254256
"175","7",0.5445116,1094.6857155,1.3512963,1096.5815235
"175","15",0.5445116,542.2418979,2.9353627,545.7217722
"175","2",0.5445116,937.0809966,2.3642810,939.9897892
"176","1",13.0310684,897.7509101,2.4901629,913.2721414
"176","3",13.0310684,759.1533245,3.4647261,775.6491189
"176","16",13.0310684,1255.1310331,2.6653095,1270.8274110
"176","4",13.0310684,1341.1997768,0.4822301,1354.7130753
"176","10",13.0310684,1383.9061551,2.9794628,1399.9166863
"176","9",13.0310684,2378.2637590,2.8057399,2394.1005672
"176","12",13.0310684,2378.2637590,2.8057399,2394.1005672
"176","6",13.0310684,844.3095239,0.6805221,858.0211144
"176","8",13.0310684,1074.4253519,3.8251580,1091.2815782
"176","5",13.0310684,1558.1110078,5.3872645,1576.5293406
"176","7",13.0310684,1187.0771076,1.3512963,1201.4594723
"176","15",13.0310684,425.6571132,2.9353627,441.6235442
"176","2",13.0310684,996.1035868,2.3642810,1011.4989361
"177","1",2.0268094,1025.6322653,2.4901629,1030.1492377
"177","3",2.0268094,853.8370395,3.4647261,859.3285749
"177","16",2.0268094,1383.0123884,2.6653095,1387.7045073
"177","4",2.0268094,1469.4738427,0.4822301,1471.9828823
"177","10",2.0268094,1512.1802211,2.9794628,1517.1864933
"177","9",2.0268094,2506.5378249,2.8057399,2511.3703742
"177","12",2.0268094,2506.5378249,2.8057399,2511.3703742
"177","6",2.0268094,966.4241761,0.6805221,969.1315076
"177","8",2.0268094,1196.5400041,3.8251580,1202.3919715
"177","5",2.0268094,1658.7746522,5.3872645,1666.1887261
"177","7",2.0268094,1315.3511735,1.3512963,1318.7292793
"177","15",2.0268094,326.6490314,2.9353627,331.6112035
"177","2",2.0268094,1123.9849420,2.3642810,1128.3760324
"178","1",0.9370310,1065.9527155,2.4901629,1069.3799094
"178","3",0.9370310,989.0478050,3.4647261,993.4495620
"178","16",0.9370310,1421.4669682,2.6653095,1425.0693087
"178","4",0.9370310,1598.4760780,0.4822301,1599.8953391
"178","10",0.9370310,1641.1824563,2.9794628,1645.0989501
"178","9",0.9370310,2635.5400602,2.8057399,2639.2828310
"178","12",0.9370310,2635.5400602,2.8057399,2639.2828310
"178","6",0.9370310,944.1548278,0.6805221,945.7723809
"178","8",0.9370310,1159.5815780,3.8251580,1164.3437670
"178","5",0.9370310,1793.9854178,5.3872645,1800.3097132
"178","7",0.9370310,1444.3534088,1.3512963,1446.6417361
"178","15",0.9370310,138.5293940,2.9353627,142.4017876
"178","2",0.9370310,1150.3693023,2.3642810,1153.6706143
"179","1",3.5089395,1173.4210061,2.4901629,1179.4201085
"179","3",3.5089395,1073.3352371,3.4647261,1080.3089026
"179","16",3.5089395,1510.1418449,2.6653095,1516.3160939
"179","4",3.5089395,1730.8490200,0.4822301,1734.8401897
"179","10",3.5089395,1773.5553983,2.9794628,1780.0438007
"179","9",3.5089395,2767.9130022,2.8057399,2774.2276816
"179","12",3.5089395,2767.9130022,2.8057399,2774.2276816
"179","6",3.5089395,993.4833544,0.6805221,997.6728161
"179","8",3.5089395,1197.6622703,3.8251580,1204.9963678
"179","5",3.5089395,1878.2728498,5.3872645,1887.1690538
"179","7",3.5089395,1555.0834731,1.3512963,1559.9437089
"179","15",3.5089395,36.7902721,2.9353627,43.2345743
"179","2",3.5089395,1239.0441790,2.3642810,1244.9173995
"180","1",6.5559732,1320.6386331,2.4901629,1329.6847693
"180","3",6.5559732,1162.4464351,3.4647261,1172.4671343
"180","16",6.5559732,1626.1804170,2.6653095,1635.4016997
"180","4",6.5559732,1833.6222140,0.4822301,1840.6604173
"180","10",6.5559732,1895.6478906,2.9794628,1905.1833266
"180","9",6.5559732,2869.2679349,2.8057399,2878.6296480
"180","12",6.5559732,2869.2679349,2.8057399,2878.6296480
"180","6",6.5559732,1056.6612398,0.6805221,1063.8977352
"180","8",6.5559732,1224.6086442,3.8251580,1234.9897754
"180","5",6.5559732,1967.3840478,5.3872645,1979.3272856
"180","7",6.5559732,1644.1946711,1.3512963,1652.1019407
"180","15",6.5559732,154.4695700,2.9353627,163.9609059
